Removed Pin From Net: NetName=GND Pin=C7-1
Removed Pin From Net: NetName=+3V3 Pin=C10-1
Removed Pin From Net: NetName=GND Pin=C10-2
Removed Pin From Net: NetName=+3V3 Pin=C11-1
Removed Pin From Net: NetName=GND Pin=C11-2
Removed Pin From Net: NetName=+3V3 Pin=C12-1
Removed Pin From Net: NetName=GND Pin=C12-2
Removed Pin From Net: NetName=+3V3 Pin=C13-1
Removed Pin From Net: NetName=GND Pin=C13-2
Removed Pin From Net: NetName=+3V3 Pin=C14-1
Removed Pin From Net: NetName=GND Pin=C14-2
Removed Pin From Net: NetName=+3V3 Pin=C15-1
Removed Pin From Net: NetName=GND Pin=C15-2
Removed Pin From Net: NetName=NetC9_2 Pin=U3-73
Removed Member From Class: ClassName=5V5_Supply Member=R67
Removed Member From Class: ClassName=5V_Supply Member=R78
Removed Member From Class: ClassName=12V_Supply Member=R78
Change Component Footprint: Designator=C12 Old Footprint=CAPC0603X040 New Footprint=CAPC0402X020
Change Component Footprint: Designator=C13 Old Footprint=CAPC0603X040 New Footprint=CAPC0402X020
Change Component Footprint: Designator=C14 Old Footprint=CAPC0603X040 New Footprint=CAPC0402X020
Change Component Footprint: Designator=C15 Old Footprint=CAPC0603X040 New Footprint=CAPC0402X020
Change Component Footprint: Designator=C11 Old Footprint=CAPC0603X040 New Footprint=CAPC0805X060
Change Component Comment : Designator=C9 Old Comment=CAPC0805 New Comment=CL21A225KBFNNNE
Change Component Comment : Designator=C12 Old Comment=CL10B104KO8NNNC New Comment=CL05B104KB5NNNC
Change Component Comment : Designator=C13 Old Comment=CL10B104KO8NNNC New Comment=CL05B104KB5NNNC
Change Component Comment : Designator=C14 Old Comment=CL10B104KO8NNNC New Comment=CL05B104KB5NNNC
Change Component Comment : Designator=C15 Old Comment=CL10B104KO8NNNC New Comment=CL05B104KB5NNNC
Change Component Comment : Designator=C11 Old Comment=CL10B104KO8NNNC New Comment=CL21A225KBFNNNE
Change Component Designator: OldDesignator=C5 NewDesignator=C7
Change Component Designator: OldDesignator=C87A NewDesignator=C89A
Change Component Designator: OldDesignator=C87B NewDesignator=C89B
Change Component Designator: OldDesignator=C88 NewDesignator=C90
Change Component Designator: OldDesignator=R38 NewDesignator=R39
Change Component Designator: OldDesignator=R39 NewDesignator=R40
Change Component Designator: OldDesignator=R40 NewDesignator=R41
Change Component Designator: OldDesignator=R41 NewDesignator=R42
Change Component Designator: OldDesignator=R42 NewDesignator=R43
Change Component Designator: OldDesignator=R43 NewDesignator=R44
Change Component Designator: OldDesignator=R44 NewDesignator=R45
Change Component Designator: OldDesignator=R45 NewDesignator=R46
Change Component Designator: OldDesignator=R46 NewDesignator=R47
Change Component Designator: OldDesignator=R47 NewDesignator=R48
Change Component Designator: OldDesignator=R48 NewDesignator=R49
Change Component Designator: OldDesignator=R49 NewDesignator=R50
Change Component Designator: OldDesignator=R50 NewDesignator=R52
Change Component Designator: OldDesignator=R51 NewDesignator=R53
Change Component Designator: OldDesignator=R52 NewDesignator=R54
Change Component Designator: OldDesignator=R53 NewDesignator=R55
Change Component Designator: OldDesignator=R54 NewDesignator=R56
Change Component Designator: OldDesignator=R55 NewDesignator=R57
Change Component Designator: OldDesignator=R56 NewDesignator=R58
Change Component Designator: OldDesignator=R57 NewDesignator=R59
Change Component Designator: OldDesignator=R58 NewDesignator=R60
Change Component Designator: OldDesignator=R59 NewDesignator=R61
Change Component Designator: OldDesignator=R60 NewDesignator=R62
Change Component Designator: OldDesignator=R61 NewDesignator=R63
Change Component Designator: OldDesignator=R62 NewDesignator=R64
Change Component Designator: OldDesignator=R63 NewDesignator=R66
Change Component Designator: OldDesignator=R64 NewDesignator=R67
Change Component Designator: OldDesignator=R65 NewDesignator=R68
Change Component Designator: OldDesignator=R66 NewDesignator=R69
Change Component Designator: OldDesignator=R67 NewDesignator=R38
Change Component Designator: OldDesignator=R67A NewDesignator=R70A
Change Component Designator: OldDesignator=R67B NewDesignator=R70B
Change Component Designator: OldDesignator=R68A NewDesignator=R71A
Change Component Designator: OldDesignator=R68B NewDesignator=R71B
Change Component Designator: OldDesignator=R69A NewDesignator=R72A
Change Component Designator: OldDesignator=R69B NewDesignator=R72B
Change Component Designator: OldDesignator=R70A NewDesignator=R73A
Change Component Designator: OldDesignator=R70B NewDesignator=R73B
Change Component Designator: OldDesignator=R71 NewDesignator=R74
Change Component Designator: OldDesignator=R72 NewDesignator=R75
Change Component Designator: OldDesignator=R73 NewDesignator=R76
Change Component Designator: OldDesignator=R74 NewDesignator=R77
Change Component Designator: OldDesignator=R75 NewDesignator=R78
Change Component Designator: OldDesignator=R76 NewDesignator=R79
Change Component Designator: OldDesignator=R77 NewDesignator=R51
Change Component Designator: OldDesignator=R78 NewDesignator=R65
Change component parameters: Designator = "C9" ("C9"); Footprint = "CAPC0805X060"; UniqueID = "\AEVAOYAC\BGMEFLYN" ("\AEVAOYAC\BGMEFLYN")
Change component parameters (AddParameter): Name = "Capacitance"; Value = "2.2uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case Code"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "1276-6702-1-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "CL21A225KBFNNNE"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "25V"; VariantName = "[No Variations]"
Change component parameters: Designator = "C11" ("C11"); Footprint = "CAPC0603X040"; UniqueID = "\AEVAOYAC\HVBROJGA" ("\AEVAOYAC\HVBROJGA")
Change component parameters (AddParameter): Name = "Capacitance"; Value = "2.2uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case Code"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "1276-6702-1-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "CL21A225KBFNNNE"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "25V"; VariantName = "[No Variations]"
Change component parameters: Designator = "C12" ("C12"); Footprint = "CAPC0603X040"; UniqueID = "\AEVAOYAC\OLZWVMEH" ("\AEVAOYAC\OLZWVMEH")
Change component parameters (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Change component parameters: Designator = "C13" ("C13"); Footprint = "CAPC0603X040"; UniqueID = "\AEVAOYAC\LKYNSESY" ("\AEVAOYAC\LKYNSESY")
Change component parameters (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Change component parameters: Designator = "C14" ("C14"); Footprint = "CAPC0603X040"; UniqueID = "\AEVAOYAC\AASUVXHJ" ("\AEVAOYAC\AASUVXHJ")
Change component parameters (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Change component parameters: Designator = "C15" ("C15"); Footprint = "CAPC0603X040"; UniqueID = "\AEVAOYAC\SGLZRFVV" ("\AEVAOYAC\SGLZRFVV")
Change component parameters (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C5(CAPC0805X060)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-1099-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL21B104KACNNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "25V"; VariantName = "[No Variations]"
Added Component: Designator=C6(CAPC0805X060)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-1099-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL21B104KACNNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "25V"; VariantName = "[No Variations]"
Added Component: Designator=C17(CAPC0402X020)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C18(CAPC0402X020)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C91(CAPC0402X020)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C92(CAPC0402X020)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C93(CAPC0402X020)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C94(CAPC0402X020)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C95(CAPC0402X020)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C96(CAPC0402X020)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C97(CAPC0402X020)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C98(CAPC0402X020)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C99(CAPC0402X020)
Add component (AddParameter): Name = "Capacitance"; Value = "0.1uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-CL05B104KB5NNNCCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Initial Voltage"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "CL05B104KB5NNNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Added Component: Designator=C100(CAPC0805X060)
Add component (AddParameter): Name = "Capacitance"; Value = "4.7uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "1276-2970-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CL21B475KOFNFNE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "16V"; VariantName = "[No Variations]"
Added Component: Designator=C101A(CAPC0805X060)
Add component (AddParameter): Name = "Capacitance"; Value = "10uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Distributor Part Number"; Value = "490-GRM21BZ71E106KE15LCT-ND"; VariantName = "[No Variations]"
