Removed Pin From Net: NetName=NetC3_1 Pin=C3-1
Removed Pin From Net: NetName=NetC3_2 Pin=C3-2
Removed Pin From Net: NetName=BAT- Pin=C30-2
Removed Pin From Net: NetName=AVDD Pin=C31-1
Removed Pin From Net: NetName=BAT- Pin=C31-2
Removed Pin From Net: NetName=NetC6_1 Pin=Q4-1
Removed Pin From Net: NetName=VUMB Pin=Q4-2
Removed Pin From Net: NetName=VUMB Pin=Q4-2
Removed Pin From Net: NetName=VUMB Pin=Q4-2
Removed Pin From Net: NetName=VUMB Pin=Q4-2
Removed Pin From Net: NetName=VUMB Pin=Q4-2
Removed Pin From Net: NetName=NetC6_2 Pin=Q4-3
Removed Pin From Net: NetName=NetC6_2 Pin=Q4-3
Removed Pin From Net: NetName=NetC6_2 Pin=Q4-3
Removed Pin From Net: NetName=GND Pin=R26-1
Change Component Footprint: Designator=C3 Old Footprint=CAPC0603X060 New Footprint=CAPC0603X040
Change Component Footprint: Designator=C4 Old Footprint=CAPC0603X060 New Footprint=CAPC0603X040
Change Component Footprint: Designator=C5 Old Footprint=CAPC0603X060 New Footprint=CAPC0603X040
Change Component Footprint: Designator=C28 Old Footprint=CAPC0603X060 New Footprint=CAPC0603X040
Change Component Footprint: Designator=C29 Old Footprint=CAPC0603X060 New Footprint=CAPC0603X040
Change Component Footprint: Designator=C30 Old Footprint=CAPC0603X060 New Footprint=CAPC0603X040
Change Component Footprint: Designator=C31 Old Footprint=CAPC0603X060 New Footprint=CAPC0603X040
Change Component Footprint: Designator=Q4 Old Footprint=CSD18511Q5A New Footprint=PG-TDSON-8-5
Change Component Footprint: Designator=R31 Old Footprint=RESC0603 New Footprint=RESC0805
Change Component Footprint: Designator=R35 Old Footprint=RESC0603 New Footprint=RESC0805
Change Component Comment : Designator=C32 Old Comment=C0603C104K5RACTU New Comment=CC0603KRX7R9BB104
Change Component Comment : Designator=C33 Old Comment=C0603C104K5RACTU New Comment=CC0603KRX7R9BB104
Change Component Comment : Designator=C34 Old Comment=C0603C104K5RACTU New Comment=CC0603KRX7R9BB104
Change Component Comment : Designator=C3 Old Comment=CL10B105KO8NNNC New Comment=CL10A105KB8NNNC
Change Component Comment : Designator=C4 Old Comment=CL10B105KO8NNNC New Comment=CL10A105KB8NNNC
Change Component Comment : Designator=C5 Old Comment=CL10B105KO8NNNC New Comment=CL10A105KB8NNNC
Change Component Comment : Designator=C28 Old Comment=CL10B105KO8NNNC New Comment=CL10A105KB8NNNC
Change Component Comment : Designator=C29 Old Comment=CL10B105KO8NNNC New Comment=CL10A105KB8NNNC
Change Component Comment : Designator=C30 Old Comment=CL10B105KO8NNNC New Comment=CL10A105KB8NNNC
Change Component Comment : Designator=C31 Old Comment=CL10B105KO8NNNC New Comment=CL10A105KB8NNNC
Change Component Comment : Designator=Q4 Old Comment=CSD18511Q5A New Comment=BSC026N08NS5
Change Component Comment : Designator=R24 Old Comment=RMCF0603FT1K00 New Comment=0603WAF1001T5E
Change Component Comment : Designator=R22 Old Comment=RMCF0603FT1M00 New Comment=0603WAF1004T5E
Change Component Comment : Designator=R25 Old Comment=RMCF0603FT1M00 New Comment=0603WAF1004T5E
Change Component Comment : Designator=R26 Old Comment=RMCF0603FT1M00 New Comment=0603WAF1004T5E
Change Component Comment : Designator=R2 Old Comment=RMCF0603FT56R0 New Comment=0603WAF560JT5E
Change Component Comment : Designator=R15 Old Comment=RMCF0603FT56R0 New Comment=0603WAF560JT5E
Change Component Comment : Designator=R16 Old Comment=RMCF0603FT56R0 New Comment=0603WAF560JT5E
Change Component Comment : Designator=R17 Old Comment=RMCF0603FT56R0 New Comment=0603WAF560JT5E
Change Component Comment : Designator=R18 Old Comment=RMCF0603FT56R0 New Comment=0603WAF560JT5E
Change Component Comment : Designator=R35 Old Comment=RMCF0603FT100K New Comment=0805W8F1003T5E
Change Component Comment : Designator=R19 Old Comment=RMCF0603FT100R New Comment=0603WAF1000T5E
Change Component Comment : Designator=R21 Old Comment=RMCF0603FT100R New Comment=0603WAF1000T5E
Change Component Comment : Designator=R29 Old Comment=RMCF0603FT470K New Comment=0603WAF4703T5E
Change Component Comment : Designator=R31 Old Comment=RMCF0603FT604K New Comment=0603WAF6043T5E
Change component parameters: Designator = "D3" ("D3"); Footprint = "SOD-523"; UniqueID = "\HKTNPMJO\NQFMJMPW\CEMRHBVL" ("\HKTNPMJO\NQFMJMPW\CEMRHBVL")
Change component parameters (AddParameter): Name = "Resistance"; Value = "56R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "R15" ("R15"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\NQFMJMPW\QIUBIUTE" ("\HKTNPMJO\NQFMJMPW\QIUBIUTE")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C25196"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0603WAF560JT5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "56R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "R16" ("R16"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\NQFMJMPW\VFDIZKBM" ("\HKTNPMJO\NQFMJMPW\VFDIZKBM")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C25196"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0603WAF560JT5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "56R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "R17" ("R17"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\NQFMJMPW\RYAOAPPL" ("\HKTNPMJO\NQFMJMPW\RYAOAPPL")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C25196"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0603WAF560JT5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "56R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "R18" ("R18"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\NQFMJMPW\EKQVIPTF" ("\HKTNPMJO\NQFMJMPW\EKQVIPTF")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C25196"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0603WAF560JT5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "56R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "R19" ("R19"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\NQFMJMPW\VOHHYKNS" ("\HKTNPMJO\NQFMJMPW\VOHHYKNS")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C22775"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0603WAF1000T5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "100R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "R21" ("R21"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\NQFMJMPW\OYFHPGKL" ("\HKTNPMJO\NQFMJMPW\OYFHPGKL")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C22775"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0603WAF1000T5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "100R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "R22" ("R22"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\NQFMJMPW\BXLPPCYI" ("\HKTNPMJO\NQFMJMPW\BXLPPCYI")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C22935"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0603WAF1004T5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "1M"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "R24" ("R24"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\NQFMJMPW\FVILJOFM" ("\HKTNPMJO\NQFMJMPW\FVILJOFM")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C21190"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0603WAF1001T5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "1K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "R25" ("R25"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\NQFMJMPW\QXYLSUOZ" ("\HKTNPMJO\NQFMJMPW\QXYLSUOZ")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C22935"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0603WAF1004T5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "1M"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "R26" ("R26"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\NQFMJMPW\TXQBRMDF" ("\HKTNPMJO\NQFMJMPW\TXQBRMDF")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C22935"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0603WAF1004T5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "1M"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "R29" ("R29"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\NQFMJMPW\JWGGOSWN" ("\HKTNPMJO\NQFMJMPW\JWGGOSWN")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C23178"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0603WAF4703T5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "470K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "C32" ("C32"); Footprint = "CAPC0603X040"; UniqueID = "\HKTNPMJO\NQFMJMPW\IMTWAGZT" ("\HKTNPMJO\NQFMJMPW\IMTWAGZT")
Change component parameters (AddParameter): Name = "Capacitance"; Value = "100nF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part number"; Value = "C14663"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "CC0603KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Change component parameters: Designator = "C33" ("C33"); Footprint = "CAPC0603X040"; UniqueID = "\HKTNPMJO\NQFMJMPW\UYAGBAID" ("\HKTNPMJO\NQFMJMPW\UYAGBAID")
Change component parameters (AddParameter): Name = "Capacitance"; Value = "100nF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part number"; Value = "C14663"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "CC0603KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Change component parameters: Designator = "C34" ("C34"); Footprint = "CAPC0603X040"; UniqueID = "\HKTNPMJO\NQFMJMPW\KTOZGPKH" ("\HKTNPMJO\NQFMJMPW\KTOZGPKH")
Change component parameters (AddParameter): Name = "Capacitance"; Value = "100nF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case Code"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part number"; Value = "C14663"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "CC0603KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Change component parameters: Designator = "R31" ("R31"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\NQFMJMPW\PHWRJFTZ" ("\HKTNPMJO\NQFMJMPW\PHWRJFTZ")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C23216"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0603WAF6043T5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "604K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters: Designator = "R35" ("R35"); Footprint = "RESC0603"; UniqueID = "\HKTNPMJO\JHRDJGZX" ("\HKTNPMJO\JHRDJGZX")
Change component parameters (AddParameter): Name = "Case Code"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor"; Value = "JLCPCB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Distributor Part Number"; Value = "C149504"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "UNI-ROYAL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "0805W8F1003T5E"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "100K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
